country,species,year,population,iso3
Finland,Swine,1994,1258078,FIN
Finland,Swine,1995,1355766,FIN
Finland,Swine,1996,1352512,FIN
Finland,Swine,1997,1422953,FIN
Finland,Swine,1998,1354469,FIN
Finland,Swine,1999,1310452,FIN
Finland,Swine,2000,1256638,FIN
Finland,Swine,2001,1220124,FIN
Finland,Swine,2002,1271984,FIN
Finland,Swine,2003,1333619,FIN
Finland,Swine,2004,1323426,FIN
Finland,Swine,2005,1360012,FIN
Finland,Swine,2006,1390445,FIN
Finland,Swine,2007,1426800,FIN
Finland,Swine,2008,1399500,FIN
Finland,Swine,2009,1353303,FIN
Finland,Swine,2010,1339900,FIN
Finland,Swine,2011,1289700,FIN
Finland,Swine,2012,1270500,FIN
Finland,Swine,2013,1258200,FIN
Finland,Swine,2014,1222600,FIN
Finland,Swine,2015,1239000,FIN
Finland,Swine,2016,1196700,FIN
Finland,Swine,2017,1108300,FIN
Finland,Swine,2018,1041100,FIN
Finland,Swine,2019,1062200,FIN
France,"Cattle, dairy",1990,5311091,FRA
France,"Cattle, dairy",1991,5031744,FRA
France,"Cattle, dairy",1992,4763257,FRA
France,"Cattle, dairy",1993,4640505,FRA
France,"Cattle, dairy",1994,4613203,FRA
France,"Cattle, dairy",1995,4522647,FRA
France,"Cattle, dairy",1996,4432284,FRA
France,"Cattle, dairy",1997,4323801,FRA
France,"Cattle, dairy",1998,4265165,FRA
France,"Cattle, dairy",1999,4224137,FRA
France,"Cattle, dairy",2000,4330881,FRA
France,"Cattle, dairy",2001,4345351,FRA
France,"Cattle, dairy",2002,4273584,FRA
France,"Cattle, dairy",2003,4124218,FRA
France,"Cattle, dairy",2004,4041603,FRA
France,"Cattle, dairy",2005,3980269,FRA
France,"Cattle, dairy",2006,3888956,FRA
France,"Cattle, dairy",2007,3877127,FRA
France,"Cattle, dairy",2008,3857110,FRA
France,"Cattle, dairy",2009,3748620,FRA
France,"Cattle, dairy",2010,3719498,FRA
France,"Cattle, dairy",2011,3667405,FRA
France,"Cattle, dairy",2012,3646479,FRA
France,"Cattle, dairy",2013,3700535,FRA
France,"Cattle, dairy",2014,3701702,FRA
France,"Cattle, dairy",2015,3664371,FRA
France,"Cattle, dairy",2016,3637436,FRA
France,"Cattle, dairy",2017,3597163,FRA
France,"Cattle, dairy",2018,3554571,FRA
France,"Cattle, dairy",2019,3491147,FRA
France,"Cattle, non-dairy",1990,16373541,FRA
France,"Cattle, non-dairy",1991,16346724,FRA
France,"Cattle, non-dairy",1992,16151847,FRA
France,"Cattle, non-dairy",1993,16059230,FRA
France,"Cattle, non-dairy",1994,16088307,FRA
France,"Cattle, non-dairy",1995,16277668,FRA
France,"Cattle, non-dairy",1996,16354258,FRA
France,"Cattle, non-dairy",1997,16162641,FRA
France,"Cattle, non-dairy",1998,16067012,FRA
France,"Cattle, non-dairy",1999,16114541,FRA
France,"Cattle, non-dairy",2000,17213307,FRA
France,"Cattle, non-dairy",2001,17083769,FRA
France,"Cattle, non-dairy",2002,16474833,FRA
France,"Cattle, non-dairy",2003,15930890,FRA
France,"Cattle, non-dairy",2004,15751218,FRA
France,"Cattle, non-dairy",2005,15700676,FRA
France,"Cattle, non-dairy",2006,15893788,FRA
France,"Cattle, non-dairy",2007,16096071,FRA
France,"Cattle, non-dairy",2008,16243571,FRA
France,"Cattle, non-dairy",2009,16162853,FRA
France,"Cattle, non-dairy",2010,15944471,FRA
France,"Cattle, non-dairy",2011,15526858,FRA
France,"Cattle, non-dairy",2012,15467955,FRA
France,"Cattle, non-dairy",2013,15501799,FRA
France,"Cattle, non-dairy",2014,15653659,FRA
France,"Cattle, non-dairy",2015,15829069,FRA
France,"Cattle, non-dairy",2016,15815082,FRA
France,"Cattle, non-dairy",2017,15433480,FRA
France,"Cattle, non-dairy",2018,15133853,FRA
France,"Cattle, non-dairy",2019,14766880,FRA
France,Goats,1990,1375480,FRA
France,Goats,1991,1365590,FRA
France,Goats,1992,1334296,FRA
France,Goats,1993,1310077,FRA
France,Goats,1994,1295606,FRA
France,Goats,1995,1337203,FRA
France,Goats,1996,1348610,FRA
France,Goats,1997,1335500,FRA
France,Goats,1998,1334552,FRA
France,Goats,1999,1328659,FRA
France,Goats,2000,1330235,FRA
France,Goats,2001,1351806,FRA
France,Goats,2002,1356658,FRA
France,Goats,2003,1358389,FRA
France,Goats,2004,1351557,FRA
France,Goats,2005,1362884,FRA
France,Goats,2006,1375569,FRA
France,Goats,2007,1372880,FRA
France,Goats,2008,1383729,FRA
France,Goats,2009,1438291,FRA
France,Goats,2010,1466693,FRA
France,Goats,2011,1410442,FRA
France,Goats,2012,1332646,FRA
France,Goats,2013,1314701,FRA
France,Goats,2014,1307288,FRA
France,Goats,2015,1284808,FRA
France,Goats,2016,1274947,FRA
France,Goats,2017,1287028,FRA
France,Goats,2018,1319026,FRA
France,Goats,2019,1321974,FRA
France,Horses,1990,421971,FRA
France,Horses,1991,429332,FRA
France,Horses,1992,438463,FRA
France,Horses,1993,451120,FRA
France,Horses,1994,461571,FRA
France,Horses,1995,477589,FRA
France,Horses,1996,491483,FRA
France,Horses,1997,510201,FRA
France,Horses,1998,523642,FRA
France,Horses,1999,535893,FRA
France,Horses,2000,559422,FRA
France,Horses,2001,560021,FRA
France,Horses,2002,582321,FRA
France,Horses,2003,583609,FRA
France,Horses,2004,587040,FRA
France,Horses,2005,587686,FRA
France,Horses,2006,581322,FRA
France,Horses,2007,584439,FRA
France,Horses,2008,588632,FRA
France,Horses,2009,588699,FRA
France,Horses,2010,589740,FRA
France,Horses,2011,590819,FRA
France,Horses,2012,577763,FRA
France,Horses,2013,569370,FRA
France,Horses,2014,567237,FRA
France,Horses,2015,556063,FRA
France,Horses,2016,536001,FRA
France,Horses,2017,531400,FRA
France,Horses,2018,530608,FRA
France,Horses,2019,526515,FRA
France,Sheep,1990,11389372,FRA
France,Sheep,1991,11021975,FRA
France,Sheep,1992,10737933,FRA
France,Sheep,1993,10471098,FRA
France,Sheep,1994,10388006,FRA
France,Sheep,1995,10269316,FRA
France,Sheep,1996,10148811,FRA
France,Sheep,1997,9964698,FRA
France,Sheep,1998,9851238,FRA
France,Sheep,1999,9709079,FRA
France,Sheep,2000,9560039,FRA
France,Sheep,2001,9434135,FRA
France,Sheep,2002,9340856,FRA
France,Sheep,2003,9296215,FRA
France,Sheep,2004,9193681,FRA
France,Sheep,2005,9114078,FRA
France,Sheep,2006,8867267,FRA
France,Sheep,2007,8567698,FRA
France,Sheep,2008,8165443,FRA
France,Sheep,2009,8065227,FRA
France,Sheep,2010,7966345,FRA
France,Sheep,2011,7662834,FRA
France,Sheep,2012,7466948,FRA
France,Sheep,2013,7244130,FRA
France,Sheep,2014,7184475,FRA
France,Sheep,2015,7068532,FRA
France,Sheep,2016,7049104,FRA
France,Sheep,2017,6904075,FRA
France,Sheep,2018,7052077,FRA
France,Sheep,2019,6961527,FRA
France,Cattle,1990,21684632,FRA
France,Cattle,1991,21378468,FRA
France,Cattle,1992,20915103,FRA
France,Cattle,1993,20699735,FRA
France,Cattle,1994,20701510,FRA
France,Cattle,1995,20800315,FRA
France,Cattle,1996,20786542,FRA
France,Cattle,1997,20486443,FRA
France,Cattle,1998,20332177,FRA
France,Cattle,1999,20338677,FRA
France,Cattle,2000,21544189,FRA
France,Cattle,2001,21429120,FRA
France,Cattle,2002,20748416,FRA
France,Cattle,2003,20055108,FRA
France,Cattle,2004,19792821,FRA
France,Cattle,2005,19680945,FRA
France,Cattle,2006,19782744,FRA
France,Cattle,2007,19973198,FRA
France,Cattle,2008,20100681,FRA
France,Cattle,2009,19911473,FRA
France,Cattle,2010,19663969,FRA
France,Cattle,2011,19194263,FRA
France,Cattle,2012,19114435,FRA
France,Cattle,2013,19202335,FRA
France,Cattle,2014,19355361,FRA
France,Cattle,2015,19493440,FRA
France,Cattle,2016,19452518,FRA
France,Cattle,2017,19030644,FRA
France,Cattle,2018,18688423,FRA
France,Cattle,2019,18258027,FRA
France,Mules and Asses,1990,17259,FRA
France,Mules and Asses,1991,17966,FRA
France,Mules and Asses,1992,18400,FRA
France,Mules and Asses,1993,20484,FRA
France,Mules and Asses,1994,21717,FRA
France,Mules and Asses,1995,24037,FRA
France,Mules and Asses,1996,27005,FRA
France,Mules and Asses,1997,29593,FRA
France,Mules and Asses,1998,32140,FRA
France,Mules and Asses,1999,40058,FRA
France,Mules and Asses,2000,43545,FRA
France,Mules and Asses,2001,46833,FRA
France,Mules and Asses,2002,47497,FRA
France,Mules and Asses,2003,49248,FRA
France,Mules and Asses,2004,49482,FRA
France,Mules and Asses,2005,50120,FRA
France,Mules and Asses,2006,50244,FRA
France,Mules and Asses,2007,48877,FRA
France,Mules and Asses,2008,47878,FRA
France,Mules and Asses,2009,48070,FRA
France,Mules and Asses,2010,49194,FRA
France,Mules and Asses,2011,48196,FRA
France,Mules and Asses,2012,44493,FRA
France,Mules and Asses,2013,44168,FRA
France,Mules and Asses,2014,42665,FRA
France,Mules and Asses,2015,41861,FRA
France,Mules and Asses,2016,39797,FRA
France,Mules and Asses,2017,38240,FRA
France,Mules and Asses,2018,36483,FRA
France,Mules and Asses,2019,35876,FRA
France,Sheep and Goats,1990,12764852,FRA
France,Sheep and Goats,1991,12387565,FRA
France,Sheep and Goats,1992,12072229,FRA
France,Sheep and Goats,1993,11781175,FRA
France,Sheep and Goats,1994,11683612,FRA
France,Sheep and Goats,1995,11606519,FRA
France,Sheep and Goats,1996,11497421,FRA
France,Sheep and Goats,1997,11300198,FRA
France,Sheep and Goats,1998,11185790,FRA
France,Sheep and Goats,1999,11037738,FRA
France,Sheep and Goats,2000,10890274,FRA
France,Sheep and Goats,2001,10785942,FRA
France,Sheep and Goats,2002,10697514,FRA
France,Sheep and Goats,2003,10654604,FRA
France,Sheep and Goats,2004,10545238,FRA
France,Sheep and Goats,2005,10476963,FRA
France,Sheep and Goats,2006,10242836,FRA
France,Sheep and Goats,2007,9940579,FRA
France,Sheep and Goats,2008,9549172,FRA
France,Sheep and Goats,2009,9503518,FRA
France,Sheep and Goats,2010,9433038,FRA
France,Sheep and Goats,2011,9073276,FRA
France,Sheep and Goats,2012,8799594,FRA
France,Sheep and Goats,2013,8558831,FRA
France,Sheep and Goats,2014,8491763,FRA
France,Sheep and Goats,2015,8353340,FRA
France,Sheep and Goats,2016,8324051,FRA
France,Sheep and Goats,2017,8191103,FRA
France,Sheep and Goats,2018,8371103,FRA
France,Sheep and Goats,2019,8283501,FRA
France,Swine,1990,12519914,FRA
France,Swine,1991,12685694,FRA
France,Swine,1992,13292943,FRA
France,Swine,1993,13700090,FRA
France,Swine,1994,13981551,FRA
France,Swine,1995,14088488,FRA
France,Swine,1996,14580135,FRA
France,Swine,1997,14802365,FRA
France,Swine,1998,15003298,FRA
France,Swine,1999,14981799,FRA
France,Swine,2000,15165791,FRA
France,Swine,2001,15580812,FRA
France,Swine,2002,15528933,FRA
France,Swine,2003,15346692,FRA
France,Swine,2004,15199800,FRA
France,Swine,2005,15045383,FRA
France,Swine,2006,14921000,FRA
France,Swine,2007,14897925,FRA
France,Swine,2008,14823438,FRA
France,Swine,2009,14563763,FRA
France,Swine,2010,14365203,FRA
France,Swine,2011,14049752,FRA
France,Swine,2012,13830361,FRA
France,Swine,2013,13555128,FRA
France,Swine,2014,13403355,FRA
France,Swine,2015,13227072,FRA
France,Swine,2016,12692189,FRA
France,Swine,2017,12997714,FRA
France,Swine,2018,13364918,FRA
France,Swine,2019,13233381,FRA
Germany,"Cattle, dairy",1990,6354555,DEU
Germany,"Cattle, dairy",1991,5632212,DEU
Germany,"Cattle, dairy",1992,5365182,DEU
Germany,"Cattle, dairy",1993,5301000,DEU
Germany,"Cattle, dairy",1994,5273295,DEU
Germany,"Cattle, dairy",1995,5229396,DEU
Germany,"Cattle, dairy",1996,5194739,DEU
Germany,"Cattle, dairy",1997,5026373,DEU
Germany,"Cattle, dairy",1998,4832973,DEU
Germany,"Cattle, dairy",1999,4765136,DEU
Germany,"Cattle, dairy",2000,4569752,DEU
Germany,"Cattle, dairy",2001,4548587,DEU
Germany,"Cattle, dairy",2002,4427400,DEU
Germany,"Cattle, dairy",2003,4371958,DEU
Germany,"Cattle, dairy",2004,4285122,DEU
Germany,"Cattle, dairy",2005,4236394,DEU
Germany,"Cattle, dairy",2006,4081794,DEU
Germany,"Cattle, dairy",2007,4071199,DEU
Germany,"Cattle, dairy",2008,4217711,DEU
Germany,"Cattle, dairy",2009,4205493,DEU
Germany,"Cattle, dairy",2010,4183111,DEU
Germany,"Cattle, dairy",2011,4190103,DEU
Germany,"Cattle, dairy",2012,4190485,DEU
Germany,"Cattle, dairy",2013,4267611,DEU
